id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.08,2014-03-31,0.07893465181771635,3.048,1230.323,20.184,0.0,0.0,0.0,50.666,457.422,0.0,0.0,14.035,0.0,0.0,0.0,1.2,7.6,1670.5409996509547,0.0
AS14.08,2014-04-01,0.062353854585312354,28.205000000000002,1034.98,92.105,0.0,0.0,0.0,59.789,974.317,0.0,0.0,3.005,0.0,0.0,-1.0,1.0,7.2,1448.3550007343301,0.0
AS14.08,2014-04-02,0.008289547359385422,33.864,309.781,19.154,0.0,0.0,0.0,51.734,208.186,0.0,0.0,20.146,0.0,0.0,-0.4,0.8,6.6,696.810000658035,0.0
AS14.08,2014-04-03,0.07876788563729693,36.467,1215.6200000000001,0.0,0.0,0.0,0.0,107.158,758.856,0.0,0.0,50.577000000000005,0.0,0.0,0.0,1.3333333333333333,7.0,1824.2079987525947,0.0
AS14.08,2014-04-04,0.031123972587273636,66.651,261.551,0.0,0.0,0.0,0.0,34.475,708.905,0.0,0.0,9.065,0.0,2.0,0.25,1.25,7.5,1265.5080008506782,0.0
AS14.08,2014-04-05,0.12841414141414143,8.64,507.811,0.0,0.0,0.0,0.0,46.662,633.521,0.0,0.0,17.057,0.0,0.0,0.2,1.2,7.4,1270.216000080109,0.0
AS14.08,2014-04-06,0.007280235288804587,9.164,331.962,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0,0.0,0.0,1.25,7.6,641.931000471115,0.0
AS14.08,2014-04-07,0.10247313379515043,199.02,731.87,6.068,0.0,0.0,0.0,69.48,1248.4859999999999,0.0,7.028,0.0,0.0,1.0,0.0,1.0,7.0,1752.4119987487793,6.0
AS14.08,2014-04-08,0.05814829222796919,67.864,1379.06,21.155,0.0,0.0,0.0,56.653999999999996,1078.93,0.0,0.0,31.197000000000003,0.0,0.0,-0.25,0.5,6.5,2019.2860009670253,0.0
AS14.08,2014-04-09,0.04036626596543953,52.524,1048.133,0.0,0.0,0.0,0.0,29.209,519.749,0.0,0.0,6.016,0.0,0.0,0.25,0.5,6.25,1378.8210000991817,0.0
AS14.08,2014-04-10,0.20657326274273782,90.306,1515.777,0.0,0.0,0.0,0.0,28.291,877.273,0.0,0.0,47.583,0.0,0.0,1.2,1.4,7.6,1947.1649997234347,0.0
AS14.08,2014-04-11,0.07413554916192037,51.944,452.748,32.147,0.0,0.0,0.0,48.116,990.321,0.0,0.0,3.01,0.0,1.0,0.6,1.0,7.6,1581.9210007190707,0.0
AS14.08,2014-04-12,0.025027439155129106,0.0,136.469,0.0,0.0,0.0,0.0,48.556,519.463,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.0,767.0680000782011,0.0
AS14.08,2014-04-13,0.0048270957916190715,8.147,658.403,4.579,0.0,0.0,0.0,44.905,462.30899999999997,0.0,0.0,5.043,0.0,0.0,0.0,1.2,7.6,913.1640002727509,0.0
AS14.08,2014-04-14,0.06490308655585147,89.016,1140.364,0.0,0.0,0.0,0.0,62.184,695.511,0.0,0.0,31.393,0.0,0.0,0.2,0.6,6.6,1913.5790009498612,0.0
AS14.08,2014-04-15,0.03409090909090908,94.12299999999999,196.493,36.189,0.0,0.0,0.0,54.181,711.717,0.0,0.0,0.0,0.0,0.0,-0.8,0.6,6.4,1186.6119992733,0.0
AS14.08,2014-04-16,0.06859735641438541,55.747,399.552,22.458000000000002,0.0,0.0,0.0,45.329,595.5500000000001,0.0,0.0,33.39,0.0,0.0,-0.6,0.8,6.6,1400.7949995994566,0.0
AS14.08,2014-04-17,0.09718156742586877,51.584,1016.883,7.087999999999999,0.0,0.0,0.0,53.483999999999995,676.225,136.866,0.0,3.038,0.0,0.0,-1.0,0.8,6.2,1608.253999471664,0.0
AS14.08,2014-04-18,0.049041986144740375,8.937000000000001,178.033,0.0,0.0,0.0,0.0,67.792,678.915,0.0,0.0,0.0,0.0,0.0,-0.4,0.6,6.0,655.9479994773859,0.0
AS14.08,2014-04-19,0.039002894386140255,78.728,480.43499999999995,88.565,0.0,0.0,0.0,46.933,630.584,0.0,22.302,7.023,0.0,0.0,1.4,1.2,7.8,1175.3119988441463,0.0
AS14.08,2014-04-20,0.004899344795389425,51.115,85.042,76.809,0.0,0.0,0.0,36.373000000000005,931.407,0.0,17.156,15.074,0.0,0.0,-1.2,0.8,6.4,863.9159996509553,0.0
AS14.08,2014-04-21,0.029294959666751913,49.096000000000004,600.21,0.0,0.0,0.0,5.032,31.308,905.644,0.0,0.0,6.026,0.0,0.0,-1.0,0.6,6.4,879.7469995021819,0.0
AS14.08,2014-04-22,0.07739994303879248,19.13,795.312,21.094,0.0,0.0,0.0,46.998000000000005,568.431,0.0,0.0,0.0,0.0,0.0,-0.6,0.4,6.0,1109.7189996242525,0.0
AS14.08,2014-04-23,0.1249760272490379,40.513999999999996,1044.884,0.0,0.0,0.0,0.0,51.104,435.924,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.6,1308.8530004024506,0.0
AS14.08,2014-04-24,0.12800591195077682,26.486,815.134,82.896,0.0,0.0,0.0,50.423,554.572,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,6.666666666666667,1174.5579996109007,0.0
AS14.08,2014-04-25,0.028321012544802848,32.317,663.649,0.0,0.0,0.0,0.0,51.705,812.8720000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.333333333333333,815.0710005760197,0.0
AS14.08,2014-04-26,0.047178819444444485,124.637,156.572,0.0,0.0,0.0,0.0,29.159,237.624,0.0,0.0,0.0,0.0,0.0,-0.5,0.25,6.0,702.6440005302428,0.0
AS14.08,2014-04-27,0.005429837164750958,24.718,138.297,0.0,0.0,0.0,0.0,34.178,700.691,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.6666666666666666,6.0,394.927999973297,3.0
AS14.08,2014-04-28,0.02225241545893721,7.986,122.74300000000001,0.0,0.0,0.0,0.0,45.431,461.776,0.0,0.0,0.0,0.0,0.0,-0.8,0.6,5.8,864.7580003738399,0.0
AS14.08,2014-04-29,0.030996148459383754,21.515,939.506,111.408,0.0,0.0,0.0,39.375,694.2059999999999,0.0,0.0,0.0,0.0,0.0,-0.25,0.25,5.75,1109.3250000476842,0.0
AS14.08,2014-04-30,0.03482503992976501,38.781,401.688,30.130000000000003,0.0,0.0,0.0,38.314,523.099,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,6.666666666666667,1098.4199988842008,0.0
AS14.08,2014-05-01,0.037314098552964456,36.788,641.934,9.205,0.0,0.0,0.0,57.046,442.897,0.0,0.0,3.004,0.0,0.0,0.4,0.8,7.0,1447.6210005283358,0.0
AS14.08,2014-05-02,0.1817380077030812,29.822,157.961,29.418,0.0,0.0,0.0,45.739999999999995,436.49399999999997,0.0,0.0,3.172,0.0,0.0,-0.4,1.0,7.2,703.1720004081725,0.0
AS14.08,2014-05-03,0.22181372986475956,40.884,530.532,0.0,0.0,0.0,0.0,36.626999999999995,437.165,0.0,6.071,44.214,0.0,0.0,0.4,1.0,7.4,883.2579998970028,0.0
AS14.08,2014-05-04,0.04327761276924563,60.64,612.894,0.0,0.0,0.0,0.0,34.334,375.289,0.0,83.48,0.0,0.0,1.0,-0.2,1.0,6.8,1643.16300034523,0.0
AS14.08,2014-05-05,0.0026041666666666687,0.0,36.584,0.0,0.0,0.0,0.0,22.215,204.482,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,6.666666666666667,263.81499981880165,0.0
AS14.09,2014-03-21,,29.307,828.727,511.093,0.0,0.0,2.113,22.337,0.0,0.0,0.0,2.0199999999999996,0.0,3.0,0.0,1.0,7.0,1847.4749987125397,1.0
AS14.09,2014-03-22,0.06284722222222221,40.973,2257.039,813.347,0.0,0.0,13.309,147.031,122.56800000000001,193.317,0.0,1.003,3.02,0.0,0.0,0.6666666666666666,7.0,3581.850000858307,0.0
AS14.09,2014-03-23,0.033333333333333305,106.437,2529.013,661.293,0.0,0.0,0.0,68.399,18.333,193.588,0.0,3.054,0.0,0.0,0.75,0.25,6.75,3828.6529996395125,1.0
AS14.09,2014-03-24,0.07916666666666668,60.258,2569.464,710.502,54.492,0.0,4.090999999999999,83.63300000000001,903.1550000000001,250.549,324.702,20.666999999999998,0.0,0.0,0.5,0.5,7.25,4639.274000644683,0.0
AS14.09,2014-03-25,0.02569444444444444,104.233,2417.235,766.837,106.12,0.0,10.256,72.38,122.999,32.474,0.0,3.016,17.433,1.0,0.4,-0.2,6.2,5512.5680012702915,0.0
AS14.09,2014-03-26,0.08631557618626584,127.93299999999999,1315.97,670.01,61.349,0.0,1.004,46.913,318.847,0.0,0.0,75.99900000000001,0.0,3.0,0.5,0.75,7.75,3505.5000004768367,2.0
AS14.09,2014-03-27,0.027083333333333345,48.646,790.652,453.602,0.0,0.0,0.0,42.832,501.61699999999996,1.01,112.478,0.0,14.396,1.0,-0.4,0.8,7.8,2897.7919991016392,0.0
AS14.09,2014-03-28,0.07977843915343912,135.84,2003.124,880.481,56.071,0.0,6.096,51.966,293.719,476.897,17.192,70.97200000000001,0.0,4.0,-0.25,1.0,8.25,4521.216001749036,0.0
AS14.09,2014-03-29,0.08229166666666667,193.01,3241.499,1094.183,0.0,0.0,0.0,63.889,188.847,157.702,0.0,3.242,0.0,5.0,-0.4,1.0,8.0,4865.786999464036,0.0
AS14.09,2014-03-30,0.11195652173913048,76.328,3081.734,1122.779,21.601,0.0,0.0,41.815,491.89300000000003,0.0,0.0,4.061,50.67,2.0,-1.0,1.0,7.75,4703.9129989147195,1.0
AS14.09,2014-03-31,0.08333333333333336,133.26,2791.662,948.74,97.282,0.0,4.1,49.509,10.145,576.383,0.0,4.042999999999999,0.0,3.0,-0.2,0.2,7.0,4903.132999420165,0.0
AS14.09,2014-04-01,0.07986111111111115,199.515,4203.207,1263.4089999999999,0.0,0.0,0.0,64.097,107.098,137.18,108.856,5.071,0.0,5.0,0.0,0.6,7.6,5491.478001117705,0.0
AS14.09,2014-04-02,0.041386554621848724,157.591,698.093,484.325,0.0,0.0,0.0,78.426,33.83,0.0,0.0,59.262,32.864,2.0,0.2,0.0,6.2,2585.158999919892,0.0
AS14.09,2014-04-03,0.18090277777777775,189.026,2006.619,1134.97,97.28999999999999,0.0,4.04,90.741,209.625,1038.941,80.247,0.0,0.0,3.0,0.0,0.6,7.6,5221.895999431611,0.0
AS14.09,2014-04-04,0.07604166666666666,168.586,2481.757,951.561,47.772,175.019,0.0,61.001000000000005,166.319,275.002,0.0,3.0869999999999997,0.0,3.0,-0.75,0.75,7.25,4166.501000165939,1.0
AS14.09,2014-04-05,0.11562500000000002,53.050999999999995,2660.09,1055.993,0.0,80.992,1.012,76.697,109.2,0.0,0.0,1.007,0.0,0.0,0.0,0.75,7.5,4756.722000837325,0.0
AS14.09,2014-04-06,0.1388888888888889,126.054,2532.812,794.805,51.71,0.0,4.025,52.749,260.428,0.0,4.098,22.322,24.224,0.0,-0.4,0.8,6.8,5070.152001857759,0.0
AS14.09,2014-04-07,0.07812500000000003,77.695,1858.08,705.263,5.071,0.0,3.043,63.722,301.159,348.162,0.0,0.0,90.352,0.0,-0.5,0.0,6.2,3938.0530016422267,0.0
AS14.09,2014-04-08,0.08645833333333332,78.902,1722.977,852.108,33.59,0.0,1.032,65.994,34.370999999999995,389.942,0.0,0.0,0.0,0.0,0.0,0.6,7.2,3752.194000244142,1.0
AS14.09,2014-04-09,0.034126984126984145,66.06099999999999,1715.135,464.491,23.372,0.0,0.0,29.334,28.382,26.014,0.0,0.0,0.0,3.0,0.25,0.25,6.5,3196.5470006465907,0.0
AS14.09,2014-04-10,0.030357142857142857,46.39,826.867,353.438,0.0,0.0,0.0,19.387,196.27100000000002,0.0,77.658,2.019,0.0,1.0,0.75,0.0,6.0,1656.6440014839172,0.0
AS14.09,2014-04-11,0.1142857142857143,2.008,765.301,280.229,23.749,0.0,0.0,19.296,0.0,143.075,153.30700000000002,0.0,0.0,0.0,0.0,0.6,6.8,1228.1449992656708,0.0
AS14.09,2014-04-12,0.06944444444444443,0.0,1664.717,343.158,0.0,0.0,0.0,52.752,0.0,0.0,0.0,59.098000000000006,0.0,2.0,0.0,0.8,7.0,2490.158000230789,0.0
AS14.09,2014-04-13,0.1722222222222222,12.187,503.457,213.252,0.0,0.0,0.0,15.207999999999998,0.0,411.041,0.0,1.008,0.0,0.0,-0.8,0.0,6.0,933.0389997959134,1.0
AS14.09,2014-04-14,0.08333333333333319,14.304,186.686,240.703,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0,1.0,-0.2,-0.2,5.8,823.1890001296997,1.0
AS14.09,2014-04-15,0.08854166666666669,18.177,595.632,414.714,0.0,0.0,0.0,11.277000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1266.1309995651238,1.0
AS14.09,2014-04-16,0.015584415584415586,10.120999999999999,262.839,70.285,0.0,0.0,0.0,29.612,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.25,5.5,588.7820003032683,0.0
AS14.09,2014-04-17,0.11045653907496016,31.595999999999997,1091.479,436.156,36.512,0.0,0.0,32.259,0.0,43.024,151.641,5.107,0.0,1.0,0.0,0.75,7.0,2211.44800043106,1.0
AS14.09,2014-04-18,0.11473829201101932,5.22,516.495,597.816,80.219,0.0,2.06,12.053,38.117,22.127,0.0,3.0109999999999997,0.0,2.0,-1.2,0.6,6.6,2364.1620001792908,1.0
AS14.09,2014-04-19,0.11314935064935065,13.157,761.494,308.96,0.0,0.0,4.028,20.803,36.476,53.56999999999999,0.0,0.0,0.0,0.0,0.25,1.0,8.0,1080.8729991912853,0.0
AS14.09,2014-04-20,0.041548295454545435,2.012,248.21,83.387,0.0,0.0,0.0,0.0,267.892,61.328,0.0,0.0,0.0,0.0,0.0,0.25,6.25,421.08100032806396,0.0
AS14.09,2014-04-21,0.015309343434343438,15.712,66.779,81.199,32.886,0.0,0.0,16.339,0.0,0.0,108.031,2.205,0.0,2.0,-1.0,0.5,6.5,848.1339998245237,0.0
AS14.09,2014-04-22,0.06439393939393938,74.218,835.922,221.795,0.0,0.0,0.0,0.0,26.468,0.0,0.0,0.0,0.0,15.0,-0.2,0.4,6.6,1147.9629995822897,0.0
AS14.09,2014-04-23,0.03922032828282828,79.13799999999999,597.619,154.891,0.0,0.0,0.0,23.765,28.135,0.0,30.26,0.0,0.0,2.0,-0.3333333333333333,0.3333333333333333,6.333333333333333,1628.529999732971,2.0
AS14.09,2014-04-24,0.04203282828282827,23.392,302.979,184.233,0.0,0.0,0.0,7.085,0.0,4.024,0.0,0.0,5.032,5.0,0.2,1.0,7.2,763.8369996547699,0.0
AS14.09,2014-04-25,0.11581439393939394,4.023,644.268,340.295,47.889,0.0,0.0,25.513,0.0,0.0,71.26,0.0,14.066,0.0,0.25,1.0,7.25,1263.7550008296962,0.0
AS14.09,2014-04-26,0.11026936026936031,74.732,807.909,315.997,12.144,0.0,0.0,38.775,8.226,0.0,0.0,0.0,25.462,0.0,0.0,1.0,8.0,1459.8650000095372,0.0
AS14.09,2014-04-27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.25,6.25,0.0,0.0
AS14.09,2014-04-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.6,0.0,0.0
AS14.09,2014-04-29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,6.75,0.0,0.0
AS14.09,2014-04-30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.75,7.0,0.0,0.0
AS14.09,2014-05-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.75,7.5,0.0,0.0
AS14.09,2014-05-02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.6,0.0,0.0
AS14.09,2014-05-03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,7.75,0.0,0.0
AS14.09,2014-05-04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,6.6,0.0,0.0
AS14.09,2014-05-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,6.0,0.0,0.0
AS14.12,2014-03-15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-0.5,5.5,0.0,3.0
AS14.12,2014-03-27,0.1482905365606453,460.069,373.59999999999997,82.25,0.0,0.0,0.0,71.905,2340.709,0.0,0.0,5.052,0.0,2.0,-0.5,1.0,7.0,2499.070000171661,0.0
AS14.12,2014-03-28,0.1121886973180077,1275.235,1197.72,306.683,0.0,0.0,0.0,77.908,2563.189,0.0,0.0,14.169,0.0,9.0,0.0,0.75,6.75,5248.457999944688,0.0
AS14.12,2014-03-29,0.12607506942792832,855.871,1129.364,609.544,0.0,0.0,0.0,51.707,1167.0040000000001,101.11800000000001,60.299,8.12,0.0,5.0,1.0,1.0,6.75,2925.1319994926444,0.0
AS14.12,2014-03-30,0.050002669288337596,711.0600000000001,790.708,246.907,0.0,0.0,0.0,53.669,914.519,0.0,0.0,15.117,0.0,1.0,-0.2,0.25,5.8,2440.790000677108,0.0
AS14.12,2014-03-31,0.07254649006645171,685.754,633.707,124.26,11.04,11.03,17.189,47.557,939.671,584.684,0.0,0.0,0.0,1.0,0.4,0.4,6.4,2406.0169999599466,0.0
AS14.12,2014-04-01,0.1407921548420124,1027.416,2089.869,273.134,55.378,3.766,0.0,44.646,1477.007,68.079,0.0,0.0,0.0,2.0,0.4,0.75,6.4,3925.278999328614,0.0
AS14.12,2014-04-02,0.14706022748475056,841.662,1079.604,73.425,18.044,0.0,62.367000000000004,77.779,2105.779,25.71,0.0,0.0,0.0,3.0,-0.4,0.3333333333333333,6.0,3771.7980000972752,0.0
AS14.12,2014-04-03,0.15734126984126984,1187.138,2135.369,319.154,133.62,0.0,9.027999999999999,40.629999999999995,2399.219,373.786,0.0,0.0,0.0,3.0,0.4,0.0,5.4,5579.823001861572,0.0
AS14.12,2014-04-04,0.13877989048726838,1012.729,1244.954,89.387,0.0,0.0,52.986,45.5,1135.559,1689.117,0.0,0.0,0.0,8.0,0.75,0.6666666666666666,6.5,5453.933998823166,3.0
AS14.12,2014-04-05,0.15029831343020303,692.336,212.44,96.361,39.611000000000004,4.009,0.0,66.791,2087.258,214.084,0.0,0.0,0.0,3.0,0.0,0.4,6.2,3432.819000959397,1.0
AS14.12,2014-04-06,0.08721111947339887,500.059,165.981,5.18,0.0,0.0,0.0,39.345,1061.839,346.34400000000005,0.0,0.0,0.0,0.0,0.25,0.75,6.25,1746.9380004405973,0.0
AS14.12,2014-04-07,0.12565511935667534,708.275,654.444,79.158,49.379,108.33800000000001,5.036,59.736,2283.52,248.585,0.0,42.897999999999996,0.0,0.0,0.2,1.0,6.4,3196.0669999122624,0.0
AS14.12,2014-04-08,0.11765497159315706,1246.271,1390.59,192.612,25.331000000000003,0.0,16.33,44.583,3365.645,117.344,0.0,0.0,0.0,2.0,0.0,0.25,6.25,5794.271000623703,0.0
AS14.12,2014-04-09,0.16551672904404247,1352.575,1238.489,198.447,38.118,179.81300000000002,0.0,41.01,3385.782,65.869,0.0,17.396,0.0,0.0,0.0,-0.5,5.25,4603.710998535157,0.0
AS14.12,2014-04-10,0.13382078343157316,1052.96,547.5509999999999,86.396,0.0,5.149,0.0,56.132,3433.909,0.0,0.0,0.0,0.0,0.0,0.2,0.6,6.4,4357.883999824522,0.0
AS14.12,2014-04-11,0.07151068346684088,522.0120000000001,169.195,115.623,0.0,0.0,0.0,45.553,1585.188,232.482,0.0,0.0,0.0,2.0,-0.5,1.0,6.6,2685.457997798922,0.0
AS14.12,2014-04-12,0.08403201429421403,1460.991,1237.984,336.653,0.0,0.0,11.059,72.906,1848.543,273.665,0.0,12.068,0.0,0.0,0.0,0.8,6.8,4384.7400002479535,0.0
AS14.12,2014-04-13,0.09538332496422719,1129.488,930.713,451.14,0.0,0.0,0.0,70.062,2551.181,156.096,0.0,5.019,0.0,3.0,0.6,0.0,5.6,4813.279002189638,0.0
AS14.12,2014-04-14,0.08742418577600534,1072.138,871.073,224.62800000000001,22.081,0.0,0.0,74.521,2907.831,0.0,0.0,10.109,0.0,1.0,-0.4,0.8,6.6,3791.3749995231624,0.0
AS14.12,2014-04-15,0.12005049713493486,1486.99,1908.373,31.29,40.322,0.0,25.592,53.344,2860.328,0.0,0.0,5.128,0.0,6.0,0.2,1.0,6.8,5510.068999528886,0.0
AS14.12,2014-04-16,0.19809923260395704,1291.979,1204.761,101.91999999999999,0.0,0.0,0.0,62.984,1828.739,129.132,0.0,0.0,0.0,3.0,0.0,1.0,7.0,3889.198002576828,2.0
AS14.12,2014-04-17,0.13106163600075882,985.26,1555.4560000000001,0.0,49.768,0.0,17.181,49.81,2616.965,262.063,0.0,5.022,0.0,2.0,-0.6,0.8,6.8,5346.74299955368,0.0
AS14.12,2014-04-18,0.07997912314877687,630.04,315.754,280.053,9.264,0.0,0.0,54.298,3149.413,476.158,0.0,4.026,0.0,0.0,-0.6,0.8,6.6,3713.243999719619,0.0
AS14.12,2014-04-19,0.16716522568030542,1206.855,739.018,208.113,0.0,0.0,0.0,59.983,2462.619,93.026,0.0,0.0,0.0,4.0,0.4,0.4,5.8,4653.52900147438,2.0
AS14.12,2014-04-20,0.22026726549487374,1385.435,485.297,332.206,0.0,550.414,15.094999999999999,51.321,4016.981,430.585,0.0,7.142,0.0,0.0,0.4,1.0,6.4,5877.61099934578,0.0
AS14.12,2014-04-21,0.0702309086923999,570.33,1039.461,30.641,0.0,61.195,0.0,45.51,1601.863,83.25099999999999,0.0,3.038,0.0,1.0,-0.25,0.75,6.0,2708.074999809265,0.0
AS14.12,2014-04-22,0.16462706487320147,1652.845,1976.836,334.599,35.153000000000006,0.0,0.0,58.138999999999996,3623.554,971.826,0.0,4.156,0.0,2.0,0.25,1.0,6.5,5870.773000240324,0.0
AS14.12,2014-04-23,0.11449388733473977,982.422,546.161,212.721,0.0,0.0,0.0,39.926,3131.532,256.502,0.0,0.0,0.0,6.0,0.0,0.8,5.8,4235.120999097822,0.0
AS14.12,2014-04-24,0.08522280013775359,812.772,289.282,218.063,109.329,0.0,63.625,41.343999999999994,3729.074,194.937,0.0,0.0,0.0,1.0,-0.6,0.6,6.6,4194.688998460771,0.0
AS14.12,2014-04-25,0.13467870198927026,1045.686,511.947,32.124,78.27000000000001,0.0,0.0,46.248,1385.1209999999999,782.174,0.0,36.423,44.409,3.0,0.2,0.2,5.6,3528.6610009670258,1.0
AS14.12,2014-04-26,0.3325771057511279,780.357,293.235,107.345,0.0,0.0,0.0,42.465,737.645,361.299,0.0,0.0,22.066,6.0,0.25,1.0,7.0,1952.3549993038164,0.0
AS14.12,2014-04-27,0.19347949106485993,722.126,295.29,40.93,0.0,0.0,15.093,67.653,922.532,735.848,0.0,0.0,0.0,1.0,0.0,0.75,6.0,2398.7369992733,0.0
AS14.12,2014-04-28,0.0853976874322089,665.963,740.361,104.932,63.189,0.0,0.0,44.439,1338.5330000000001,128.399,0.0,0.0,0.0,2.0,-0.6,1.0,6.6,2565.7450001239777,8.0
AS14.12,2014-04-29,0.07919763729171322,918.808,863.179,97.577,0.0,0.0,23.221,48.704,2033.19,0.0,0.0,0.0,0.0,4.0,-0.4,1.0,6.0,3209.7260000705705,0.0
AS14.12,2014-04-30,0.12199319253000575,978.566,1030.489,181.262,0.0,0.0,0.0,36.543,1640.933,476.321,0.0,4.11,0.0,2.0,-0.25,0.6666666666666666,6.25,3424.2829997539516,0.0
AS14.12,2014-05-01,0.09557003863382328,1007.076,1189.0629999999999,65.257,288.586,181.611,41.283,60.44,2269.461,284.954,0.0,5.048,0.0,0.0,-0.2,0.5,6.2,3855.1280004978157,2.0
AS14.12,2014-05-02,0.1309995432502886,1277.782,1256.675,240.343,144.685,0.0,37.361999999999995,45.013,2644.285,245.935,0.0,4.063,0.0,1.0,0.0,0.5,5.5,3704.4909987449655,0.0
AS14.12,2014-05-03,0.08514009749880902,1388.566,752.897,153.102,52.151,0.0,0.0,47.693,1330.767,1.026,0.0,22.674,0.0,1.0,-0.4,0.2,5.6,4096.187001466751,1.0
AS14.12,2014-05-04,0.11459872269952807,732.19,91.72,301.108,0.0,0.0,0.0,44.191,1791.4389999999999,0.0,0.0,0.0,0.0,0.0,-0.8,-0.2,4.8,2017.4100012779234,0.0
AS14.12,2014-05-05,0.032041855203619865,428.8,567.959,49.303,0.0,0.0,0.0,24.093999999999998,517.5790000000001,0.0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,1579.5070004463203,0.0
AS14.13,2014-03-13,,64.527,323.918,3.038,0.0,0.0,0.0,169.499,174.092,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,7.0,828.971999883652,0.0
AS14.13,2014-03-14,,596.561,2329.664,33.804,0.0,0.0,0.0,373.487,938.998,1029.315,0.0,0.0,0.0,0.0,0.2,1.4,7.8,5837.463001728058,3.0
AS14.13,2014-03-15,,397.938,1637.631,113.795,0.0,0.0,0.0,292.565,565.078,0.0,0.0,0.0,0.0,0.0,0.2,0.4,7.0,3362.068998575212,3.0
AS14.13,2014-03-16,,48.852000000000004,404.72,37.964,0.0,0.0,0.0,404.392,571.198,0.0,141.978,0.0,0.0,0.0,-1.0,0.2,6.4,2708.8439993858324,0.0
AS14.13,2014-03-17,,323.136,778.507,0.0,0.0,0.0,0.0,110.491,426.51000000000005,236.14800000000002,0.0,12.518,0.0,0.0,0.0,0.8,6.6,2139.142998933792,0.0
AS14.13,2014-03-18,,395.932,761.223,0.0,0.0,0.0,0.0,168.708,416.742,0.0,0.0,0.0,0.0,0.0,-0.2,0.8,7.0,1659.7529985904696,0.0
AS14.13,2014-03-19,,197.447,3235.942,37.39,0.0,0.0,0.0,132.764,294.512,0.0,0.0,0.0,0.0,0.0,-0.2,1.2,7.8,4135.655998706817,0.0
AS14.13,2014-03-20,0.2875173962358836,177.362,4749.105,166.786,0.0,0.0,0.0,94.66199999999999,497.604,0.0,0.0,0.0,0.0,0.0,0.8,0.2,6.4,5908.132998704911,0.0
AS14.13,2014-03-21,0.08464871219157337,44.295,5251.047,149.956,0.0,0.0,0.0,109.863,162.789,47.006,0.0,0.0,0.0,0.0,0.6,0.6,6.4,5325.194998264314,2.0
AS14.13,2014-03-22,0.09397349961866085,337.694,5166.835,461.888,0.0,0.0,0.0,215.88,654.827,0.0,0.0,0.0,0.0,0.0,1.4,1.6,8.4,8781.38100004196,0.0
AS14.13,2014-03-23,0.11916263386851622,170.324,3200.9809999999998,131.525,0.0,0.0,0.0,94.526,249.13299999999998,0.0,19.359,0.0,0.0,0.0,1.6,1.0,7.4,5049.68000078201,2.0
AS14.13,2014-03-24,0.3074129857071034,162.868,2294.924,89.509,0.0,0.0,0.0,97.92,186.043,0.0,0.0,0.0,0.0,2.0,1.0,1.8,8.8,3158.5090005397797,0.0
AS14.13,2014-03-25,0.09856848536516054,40.15,3431.395,76.65,0.0,0.0,0.0,179.694,381.363,141.408,0.0,25.496,0.0,0.0,1.2,1.8,7.6,3693.359999418258,0.0
